subscription_id,student_id,created_date,subscription_period_start,cancelled_date,next_charge_date,updated_date,end_date,state,subscription_type
2666,24641,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-22 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2667,1369,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-04-15 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2668,3426,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-04-06 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2669,7062,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-04-01 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2670,18286,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-18 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2671,3995,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-18 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2672,10966,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2023-04-18 00:00:00","2022-04-18 09:42:04",NULL,1,2
2673,709,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-04-09 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2674,2338,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2021-04-18 03:00:00",NULL,"2021-04-27 00:00:00",3,2
2675,9018,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2023-04-18 00:00:00","2022-04-18 09:47:47",NULL,1,2
2676,11628,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2022-04-18 00:00:00","2020-04-18 12:47:02","2022-04-18 00:00:00",3,2
2677,38382,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-18 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2678,4318,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2021-04-18 03:00:00",NULL,"2021-04-27 00:00:00",3,2
2679,10131,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2021-04-18 03:00:00",NULL,"2021-04-27 00:00:00",3,2
2680,8967,"2021-01-28 23:46:06","2020-04-18 03:00:00","2020-04-18 03:00:00","2021-04-18 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2681,23504,"2021-01-28 23:46:06","2020-04-18 03:00:00","2020-04-21 03:00:00","2021-04-18 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2682,10658,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2021-04-18 03:00:00",NULL,"2021-04-27 00:00:00",3,2
2683,2004,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-26 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2684,5186,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-04-17 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2685,4042,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2023-04-18 00:00:00","2022-04-18 09:57:57",NULL,1,2
2686,3425,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-04-11 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2687,9070,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-18 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2688,19074,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-01-28 00:00:00","2023-04-18 00:00:00","2022-04-18 10:03:00","2021-04-18 00:00:00",2,2
2689,13383,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-18 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2690,104569,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2021-04-18 03:00:00",NULL,"2021-04-27 00:00:00",3,2
2691,19268,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2022-04-18 00:00:00","2020-04-18 05:57:43","2022-04-27 00:00:00",3,2
2692,11215,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2023-04-18 00:00:00","2022-04-18 09:47:50",NULL,1,2
2693,10856,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2023-04-18 00:00:00","2022-04-18 09:42:19",NULL,1,2
2694,16751,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-18 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2695,7540,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2023-04-18 00:00:00","2022-04-18 09:41:48",NULL,1,2
2696,9552,"2021-01-28 23:46:06","2020-04-18 03:00:00",NULL,"2023-04-18 00:00:00","2022-04-18 09:42:10",NULL,1,2
2697,1747,"2021-01-28 23:46:06","2020-04-18 03:00:00","2021-03-18 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2698,16914,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-17 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2699,106259,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 22:26:46","2021-04-19 00:00:00",3,2
2700,17050,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 21:37:29","2022-04-26 00:00:00",3,2
2701,8494,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-02-10 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2702,9658,"2021-01-28 23:46:06","2020-04-17 03:00:00","2020-04-17 03:00:00","2021-04-17 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2703,2271,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-02-13 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2704,10285,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2023-04-17 00:00:00","2022-04-17 08:05:24",NULL,1,2
2705,9513,"2021-01-28 23:46:06","2020-04-17 03:00:00","2022-04-16 00:00:00","2022-04-17 00:00:00","2020-04-17 19:49:48","2022-04-17 00:00:00",3,2
2706,65354,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-02-08 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2707,7306,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2023-04-17 00:00:00","2022-04-17 08:03:27",NULL,1,2
2708,2996,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 19:18:22","2021-04-19 00:00:00",3,2
2709,1799,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-11-25 00:00:00","2022-04-17 00:00:00","2020-04-17 18:52:06","2022-04-17 00:00:00",3,2
2710,6788,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-01-29 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2711,13644,"2021-01-28 23:46:06","2020-04-17 03:00:00","2022-01-01 00:00:00","2022-07-17 00:00:00","2020-04-17 18:05:48","2022-07-17 00:00:00",3,2
2712,5749,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-04-10 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2713,5297,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-17 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2714,58539,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-04-16 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2715,1235,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2021-04-17 03:00:00",NULL,"2021-04-26 00:00:00",3,2
2716,25992,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2021-04-17 03:00:00",NULL,"2021-04-26 00:00:00",3,2
2717,6376,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 15:28:11","2021-05-31 00:00:00",3,2
2718,3974,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 15:16:24","2022-04-17 00:00:00",3,2
2719,1028,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-01-29 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2720,7678,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2023-04-17 00:00:00","2022-04-17 08:08:00",NULL,1,2
2721,5178,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-17 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2722,11245,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-17 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2723,8973,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2023-04-17 00:00:00","2022-04-17 08:10:52",NULL,1,2
2724,10718,"2021-01-28 23:46:06","2020-04-17 03:00:00","2020-05-26 03:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2725,39426,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 12:06:47","2022-04-26 00:00:00",3,2
2726,3320,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-04-18 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2727,56674,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-18 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2728,3874,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 10:50:11","2022-04-26 00:00:00",3,2
2729,1636,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-04-04 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2730,4629,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 09:29:36","2022-04-26 00:00:00",3,2
2731,2855,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-02-22 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2732,2300,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2023-04-17 00:00:00","2022-10-24 17:25:33",NULL,1,2
2733,1897,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2023-04-17 00:00:00","2022-04-17 08:10:39",NULL,1,2
2734,17678,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-17 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2735,2243,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-17 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2736,63171,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2021-04-17 03:00:00",NULL,"2021-04-26 00:00:00",3,2
2737,5349,"2021-01-28 23:46:06","2020-04-17 03:00:00","2020-10-11 03:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2738,9061,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2021-04-17 03:00:00",NULL,"2021-04-26 00:00:00",3,2
2739,18770,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2023-04-17 00:00:00","2022-04-17 08:01:38",NULL,1,2
2740,69139,"2021-01-28 23:46:06","2020-04-17 03:00:00","2020-04-17 03:00:00","2021-04-17 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2741,27098,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-18 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2742,35160,"2021-01-28 23:46:06","2020-04-17 03:00:00","2020-04-17 03:00:00","2021-04-17 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2743,29273,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-31 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2744,3086,"2021-01-28 23:46:06","2020-04-17 03:00:00",NULL,"2022-04-17 00:00:00","2020-04-17 01:42:59","2022-04-26 00:00:00",3,2
2745,22288,"2021-01-28 23:46:06","2020-04-17 03:00:00","2021-03-17 00:00:00","2021-04-17 03:00:00",NULL,"2021-04-17 00:00:00",3,2
2746,17524,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2747,25408,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2748,4606,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-11 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2749,3483,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2750,3897,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2022-04-16 00:00:00","2020-04-16 21:57:08","2022-04-25 00:00:00",3,2
2751,5450,"2021-01-28 23:46:06","2020-04-16 03:00:00","2022-04-16 00:00:00","2023-04-16 00:00:00","2022-04-16 09:44:33","2023-04-16 00:00:00",2,2
2752,6952,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2753,1280,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 10:00:52","2022-05-05 00:00:00",3,2
2754,40865,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-07 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2755,2284,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-07-16 00:00:00","2022-07-17 19:15:44",NULL,1,2
2756,35943,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-26 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2757,40943,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2758,6696,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2759,11327,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2022-04-16 00:00:00","2020-04-16 20:02:50","2022-04-25 00:00:00",3,2
2760,13677,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-17 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2761,99177,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2762,9988,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2763,2242,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2764,3420,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 10:02:36",NULL,1,2
2765,6050,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-09 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2766,11793,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-09 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2767,971,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2768,7912,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-15 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2769,967,"2021-01-28 23:46:06","2020-04-16 03:00:00","2020-04-16 03:00:00","2021-04-16 03:00:00",NULL,"2021-04-15 00:00:00",3,2
2770,18302,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2771,32294,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 10:10:26",NULL,1,2
2772,8830,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-18 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2773,33269,"2021-01-28 23:46:06","2020-04-16 03:00:00","2020-04-16 03:00:00","2021-04-16 03:00:00",NULL,"2021-04-15 00:00:00",3,2
2774,1141,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-09 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2775,14549,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2776,3496,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-01 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2777,1597,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2778,41358,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 10:00:53",NULL,1,2
2779,10938,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2780,1599,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-14 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2781,1888,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2782,9036,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-20 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2783,41451,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 09:41:48",NULL,1,2
2784,11128,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 09:41:49",NULL,1,2
2785,11365,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-12-23 17:17:36",NULL,1,2
2786,20635,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-10 00:00:00","2021-07-16 03:00:00",NULL,"2021-07-16 00:00:00",3,2
2787,9110,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2788,2641,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-03 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2789,2894,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-16 00:00:00","2022-04-16 00:00:00","2020-04-16 15:55:21","2022-04-16 00:00:00",3,2
2790,11800,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2022-04-16 00:00:00","2020-04-16 15:45:03","2022-04-26 00:00:00",3,2
2791,41613,"2021-01-28 23:46:06","2020-04-16 03:00:00","2022-03-30 00:00:00","2022-04-16 00:00:00","2020-04-16 15:38:20","2022-04-16 00:00:00",3,2
2792,1784,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 10:07:42",NULL,1,2
2793,10489,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 10:04:04",NULL,1,2
2794,2962,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2795,2002,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2796,1913,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-03-17 00:00:00",3,2
2797,5405,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2798,2236,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 10:04:28",NULL,1,2
2799,79353,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-17 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2800,7449,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 09:59:05",NULL,1,2
2801,5993,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-17 10:09:58",NULL,1,2
2802,7976,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-18 00:00:00","2021-04-18 03:00:00",NULL,"2021-04-18 00:00:00",3,2
2803,868,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-18 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2804,10504,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2805,26922,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-24 00:00:00",3,2
2806,5838,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-17 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2807,23162,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2808,6155,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-09 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2809,12241,"2021-01-28 23:46:06","2020-04-16 03:00:00","2022-03-19 00:00:00","2022-04-16 00:00:00","2020-04-16 13:40:03","2022-04-16 00:00:00",3,2
2810,2636,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 09:44:19",NULL,1,2
2811,11510,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-06-30 00:00:00","2021-07-16 00:00:00","2020-04-16 13:37:24","2021-07-01 00:00:00",3,0
2812,31760,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2813,1482,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2022-04-16 00:00:00","2020-04-16 13:13:08","2022-04-23 00:00:00",3,2
2814,8863,"2021-01-28 23:46:06","2020-04-16 03:00:00","2020-05-28 03:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2815,15463,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-02 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2816,62892,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2817,14101,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-02-18 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2818,9252,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-14 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2819,4903,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-09 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2820,6281,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-20 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2821,35655,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-17 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2822,2906,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2823,4164,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-09 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2824,1820,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-01-22 02:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2825,42992,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2826,6167,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2827,6579,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2828,10393,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-10-16 00:00:00","2020-04-16 09:45:36","2021-10-20 00:00:00",3,0
2829,6935,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-12 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2830,11386,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2831,92165,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2832,8183,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-17 00:00:00","2021-05-16 00:00:00","2020-04-16 09:23:39","2021-05-16 00:00:00",3,0
2833,4506,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2834,14667,"2021-01-28 23:46:06","2020-04-16 03:00:00","2022-04-14 00:00:00","2022-04-16 00:00:00","2020-04-16 09:17:15","2022-04-16 00:00:00",3,2
2835,42972,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2021-04-16 03:00:00",NULL,"2021-04-25 00:00:00",3,2
2836,2124,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2837,35740,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2838,4961,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2839,7294,"2021-01-28 23:46:06","2020-04-16 03:00:00",NULL,"2023-04-16 00:00:00","2022-04-16 10:07:29",NULL,1,2
2840,17743,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-03-16 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
2841,77397,"2021-01-28 23:46:06","2020-04-16 03:00:00","2021-04-10 00:00:00","2021-04-16 03:00:00",NULL,"2021-04-16 00:00:00",3,2
